,title,date,link,year,month,country
123,"USA – Baltimore County schools investigating alleged racial, antisemitic remarks by principal",2019-07-17,https://antisemitism.org.il/2024/01/25/usa-baltimore-county-schools-investigating-alleged-racial-antisemitic-remarks-by-principal/,2019.0,7.0,USA
124,UK – UK officials probe Iran generals’ antisemitic talks to students,2019-07-17,https://antisemitism.org.il/2024/01/25/uk-uk-officials-probe-iran-generals-antisemitic-talks-to-students/,2019.0,7.0,UK
125,France – Antisemitic graffiti on an apartment building in Sélestat,2019-07-17,https://antisemitism.org.il/2024/01/24/france-antisemitic-graffiti-on-an-apartment-building-in-selestat/,2019.0,7.0,France
126,Italy – Primo Levi quote on anti-Israel rally,2019-07-17,https://antisemitism.org.il/2024/01/24/italy-primo-levi-quote-on-anti-israel-rally/,2019.0,7.0,Italy
127,USA – Antisemites among crowd at anti-abortion rally in San Francisco,2019-07-17,https://antisemitism.org.il/2024/01/24/usa-antisemites-among-crowd-at-anti-abortion-rally-in-san-francisco/,2019.0,7.0,USA
128,"USA – Antisemitic flyers found in Oklahoma City, OK",2019-07-17,https://antisemitism.org.il/2024/01/24/usa-antisemitic-flyers-found-in-oklahoma-city-ok-3/,2019.0,7.0,USA
129,Brazil – José Genoino suggests a boycott of Jewish companies,2019-07-17,https://antisemitism.org.il/2024/01/23/brazil-jose-genoino-suggests-a-boycott-of-jewish-companies/,2019.0,7.0,Brazil
130,"UK – Disgraced cartoonist who sparked outrage for Netanyahu cartoon charges £75,000 for paintings",2019-07-17,https://antisemitism.org.il/2024/01/23/198114/,2019.0,7.0,UK
131,Australia – Anti-Israeli flyer in Melbourne,2019-07-17,https://antisemitism.org.il/2024/01/23/australia-anti-israeli-flyer-in-melbourne/,2019.0,7.0,Australia
132,"Italy – “Bastard Jews”, shocking graffiti and a swastika on a wall in the Vibonese area",2019-07-17,https://antisemitism.org.il/2024/01/23/italy-bastard-jews-shocking-graffiti-and-a-swastika-on-a-wall-in-the-vibonese-area/,2019.0,7.0,Italy
133,USA – Harvard campus hostage posters defaced with antisemitism as terrified Jewish students return to class,2019-07-17,https://antisemitism.org.il/2024/01/22/usa-harvard-campus-hostage-posters-defaced-with-antisemitism-as-terrified-jewish-students-return-to-class/,2019.0,7.0,USA
134,USA – ‘Anti-Israel’ Brooklyn pol co-chairing new ‘Task Force to Combat Hate’,2019-07-17,https://antisemitism.org.il/2024/01/22/usa-anti-israel-brooklyn-pol-co-chairing-new-task-force-to-combat-hate/,2019.0,7.0,USA
135,"Russia downplays Holocaust’s impact on Jews, pans German defense of Israel at ICJ",2019-07-17,https://antisemitism.org.il/2024/01/22/russia-downplays-holocausts-impact-on-jews-pans-german-defense-of-israel-at-icj/,2019.0,7.0,"Russia downplays Holocaust’s impact on Jews, pans German defense of Israel at ICJ"
136,UK – Three attacked in Leicester Square ‘for being Jewish’,2019-07-17,https://antisemitism.org.il/2024/01/22/uk-three-attacked-in-leicester-square-for-being-jewish/,2019.0,7.0,UK
137,USA – Member of new Harvard antisemitism task force signed letter saying Israel imposes ‘apartheid’,2019-07-17,https://antisemitism.org.il/2024/01/21/usa-member-of-new-harvard-antisemitism-task-force-signed-letter-saying-israel-imposes-apartheid/,2019.0,7.0,USA
138,USA – Zoom users disrupted Durango City Council meeting with antisemitic hate speech,2019-07-17,https://antisemitism.org.il/2024/01/21/usa-zoom-users-disrupted-durango-city-council-meeting-with-antisemitic-hate-speech/,2019.0,7.0,USA
139,Scotland – “Gaza a real Holocaust” graffiti in Glasgow,2019-07-17,https://antisemitism.org.il/2024/01/20/scotland-gaza-a-real-holocaust-graffiti-in-glasgow/,2019.0,7.0,Scotland
140,"UK – A bus stop was vandalized in Camberwell, London",2018-12-26,https://antisemitism.org.il/2024/01/20/uk-a-bus-stop-was-vandalized-in-camberwell-london/,2018.0,12.0,UK
141,"Canada – Jewish bakery burglarized in North York, ON",2018-12-26,https://antisemitism.org.il/2024/01/20/canada-jewish-bakery-burglarized-in/,2018.0,12.0,Canada
142,USA – Woman arrested after series of bizarre acts at Weston synagogue,2018-12-26,https://antisemitism.org.il/2024/01/20/usa-woman-arrested-after-series-of-bizarre-acts-at-weston-synagogue/,2018.0,12.0,USA
143,"USA – New York Jewish man beaten, called antisemitic slurs in random hate crime",2018-12-26,https://antisemitism.org.il/2024/01/20/usa-new-york-jewish-man-beaten-called-antisemitic-slurs-in-random-hate-crime/,2018.0,12.0,USA
144,"USA – MSNBC associate producer accuses IDF of rape, mutilation",2018-12-26,https://antisemitism.org.il/2024/01/20/usa-msnbc-associate-producer-accuses-idf-of-rape-mutilation/,2018.0,12.0,USA
145,USA – 2 Jewish men attacked and beaten in Crown Heights,2018-12-26,https://antisemitism.org.il/2024/01/20/usa-2-jewish-men-attacked-and-beaten-in-crown-heights/,2018.0,12.0,USA
146,France – Daughter of far left MPs arrested for antisemitic social media posts,2018-12-26,https://antisemitism.org.il/2024/01/20/france-daughter-of-far-left-mps-arrested-for-antisemitic-social-media-posts/,2018.0,12.0,France
147,Greece – Small bomb explodes at Greek offices of Israeli shipping firm Zim,2018-12-26,https://antisemitism.org.il/2024/01/20/greece-small-bomb-explodes-at-greek-offices-of-israeli-shipping-firm-zim/,2018.0,12.0,Greece
148,Germany – Stumbling blocks smeared with Nazi symbols,2018-12-26,https://antisemitism.org.il/2024/01/19/germany-stumbling-blocks-smeared-with-nazi-symbols/,2018.0,12.0,Germany
149,UK – Jewish-Israeli woman recived envelopes containing WWII-era stamps of Adolf Hitler in targeted antisemitic threat,2018-12-26,https://antisemitism.org.il/2024/01/19/uk-jewish-israeli-woman-recived-envelopes-containing-wwii-era-stamps-of-adolf-hitler-in-targeted-antisemitic-threat/,2018.0,12.0,UK
150,USA – “Kill Jews” was written on a shipment of lumber,2018-12-26,https://antisemitism.org.il/2024/01/19/usa-kill-jews-was-written-on-a-shipment-of-lumber/,2018.0,12.0,USA
151,Belgium – A couple victim of antisemitism in Rixensart,2018-12-26,https://antisemitism.org.il/2024/01/19/belgium-a-couple-victim-of-antisemitism-in-rixensart/,2018.0,12.0,Belgium
152,Italy – Antisemitic writing near the synagogue in Milan,2018-12-26,https://antisemitism.org.il/2024/01/19/italy-antisemitic-writing-near-the-synagogue-in-milan/,2018.0,12.0,Italy
153,USA – Israeli flag torn from Staten Island synagogue flagpole,2018-12-26,https://antisemitism.org.il/2024/01/19/usa-israeli-flag-torn-from-staten-island-synagogue-flagpole/,2018.0,12.0,USA
154,"USA – Norwalk virtual meeting disrupted by antisemitic, racist comments",2018-12-26,https://antisemitism.org.il/2024/01/19/usa-norwalk-virtual-meeting-disrupted-by-antisemitic-racist-comments/,2018.0,12.0,USA
155,USA – Holocaust memorial in Philadelphia vandalized for 2nd time with trash,2018-12-26,https://antisemitism.org.il/2024/01/18/usa-holocaust-memorial-in-philadelphia-vandalized-for-2nd-time-with-trash/,2018.0,12.0,USA
156,USA – Hacked traffic sign spreads anti-Israel message in Pima County,2018-12-26,https://antisemitism.org.il/2024/01/18/usa-hacked-traffic-sign-spreads-anti-israel-message-in-pima-county/,2018.0,12.0,USA
157,Germany – Two information boards smeared with antisemitic graffiti in Essen,2018-12-26,https://antisemitism.org.il/2024/01/17/germany-two-information-boards-smeared-with-antisemitic-graffiti-in-essen/,2018.0,12.0,Germany
158,USA – Antisemitic graffiti found in Harpswell,2018-12-26,https://antisemitism.org.il/2024/01/17/usa-antisemitic-graffiti-found-in-harpswell/,2018.0,12.0,USA
159,USA – Anti-Zionist graffiti in NYC,2018-12-26,https://antisemitism.org.il/2024/01/17/usa-anti-zionist-graffiti/,2018.0,12.0,USA
160,Belgium – EJC condemns Belgian Minister Caroline Gennez for engaging in Holocaust trivialisation,2017-12-18,https://antisemitism.org.il/2024/01/15/belgium-ejc-condemns-belgian-minister-caroline-gennez-for-engaging-in-holocaust-trivialisation/,2017.0,12.0,Belgium
161,Poland – The monument to Sarah Schenirer vandalized,2017-12-18,https://antisemitism.org.il/2024/01/15/poland-the-monument-to-sarah-schenirer-vandalized/,2017.0,12.0,Poland
162,France – Antisemitic graffiti on the wall of the Church in Saint-Christol-lès-Alès,2017-12-18,https://antisemitism.org.il/2024/01/15/france-antisemitic-graffiti-on-the-wall-of-the-church-in-saint-christol-les-ales/,2017.0,12.0,France
163,France – Antisemitic graffiti discovered near the Montbauron stadium,2017-12-18,https://antisemitism.org.il/2024/01/15/france-antisemitic-graffiti-discovered-near-the-montbauron-stadium/,2017.0,12.0,France
164,Türkiye – Israeli soccer player arrested for ‘inciting’ after gesture to hostages,2017-12-18,https://antisemitism.org.il/2024/01/15/turkiye-israeli-soccer-player-arrested-for-inciting-after-gesture-to-hostages/,2017.0,12.0,Türkiye
165,USA – Horwitz-Wasserman Holocaust Memorial Plaza in Philadelphia vandalized with swastika,2017-12-18,https://antisemitism.org.il/2024/01/15/usa-horwitz-wasserman-holocaust-memorial-plaza-in-philadelphia-vandalized-with-swastika/,2017.0,12.0,USA
166,UK – Mohammed ElKurd in London: “We must normalize massacres as the status quo”,2017-12-18,https://antisemitism.org.il/2024/01/14/uk-mohammed-elkurd-in-london-we-must-normalize-massacres-as-the-status-quo/,2017.0,12.0,UK
167,UK – Man gives Nazi salute and shouts ‘Heil Hitler’ as he threatens Jewish man at Speakers’ Corner in Hyde Park,2017-12-18,https://antisemitism.org.il/2024/01/14/uk-man-gives-nazi-salute-and-shouts-heil-hitler-as-he-threatens-jewish-man-at-speakers-corner-in-hyde-park/,2017.0,12.0,UK
168,USA – Jewish parents transfer children out of Oakland Unified over antisemitism concerns,2017-12-18,https://antisemitism.org.il/2024/01/14/usa-jewish-parents-transfer-children-out-of-oakland-unified-over-antisemitism-concerns/,2017.0,12.0,USA
169,Australia – Jewish community centre vandalised,2017-12-18,https://antisemitism.org.il/2024/01/14/australia-jewish-community-centre-vandalised/,2017.0,12.0,Australia
170,Germany – Swastikas and antisemitic slogans at school in Hagen,2017-12-18,https://antisemitism.org.il/2024/01/14/germany-swastikas-and-antisemitic-slogans-at-school-in-hagen/,2017.0,12.0,Germany
171,Germany – A youth club in Berlin was vandalized with anti-Israeli slogans,2017-12-18,https://antisemitism.org.il/2024/01/14/germany-a-youth-club-in-berlin-was-vandalized-with-anti-israeli-slogans/,2017.0,12.0,Germany
172,Norway – A protester with a Palestinian flag and a T-shirt that says “Boycott Israel” burst into the Norwegian Eurovision pre-broadcast,2017-12-18,https://antisemitism.org.il/2024/01/14/norway-a-protester-with-a-palestinian-flag-and-a-t-shirt-that-says-boycott-israel-burst-into-the-norwegian-eurovision-pre-broadcast/,2017.0,12.0,Norway
173,UK – Poster of baby Kfir Bibas defaced,2017-12-18,https://antisemitism.org.il/2024/01/13/uk-poster-of-baby-kfir-bibas-defaced/,2017.0,12.0,UK
174,Germany – Antisemitic and xenophobic slogans on a bridge in Schermen,2017-12-18,https://antisemitism.org.il/2024/01/13/germany-antisemitic-and-xenophobic-slogans-on-a-bridge-in-schermen/,2017.0,12.0,Germany
175,Germany – Man insults students and teachers with right-wing radical and antisemitic slogans,2017-12-18,https://antisemitism.org.il/2024/01/13/germany-man-insults-students-and-teachers-with-right-wing-radical-and-antisemitic-slogans/,2017.0,12.0,Germany
176,Germany – Memorial plaque in Templin destroyed,2017-12-18,https://antisemitism.org.il/2024/01/13/germany-memorial-plaque-in-templin-destroyed/,2017.0,12.0,Germany
177,USA – NYC public school wipes Israel from the map,2017-12-18,https://antisemitism.org.il/2024/01/13/usa-nyc-public-school-wipes-israel-from-the-map/,2017.0,12.0,USA
178,South Africa – U19 cricket captain removes over pro-Israel comments,2017-12-18,https://antisemitism.org.il/2024/01/13/south-africa-u19-cricket-captain-removes-over-pro-israel-comments/,2017.0,12.0,South Africa
179,USA – Flyers calling for the boycott of Israeli businesses and Zionists,2017-12-18,https://antisemitism.org.il/2024/01/13/usa-a-poster-calling-for-the-boycott-of-israeli-businesses-and-zionists/,2017.0,12.0,USA
180,USA – Protesters וse Pig noises to mock Jewish man whose family members were kidnapped by Hamas,2017-08-17,https://antisemitism.org.il/2024/01/13/usa-protesters-%d7%95se-pig-noises-to-mock-jewish-man-whose-family-members-were-kidnapped-by-hamas/,2017.0,8.0,USA
181,Germany – Memorial stele for murdered Jews desecrated in Leipzig,2017-08-17,https://antisemitism.org.il/2024/01/12/germany-memorial-stele-for-murdered-jews-desecrated-in-leipzig/,2017.0,8.0,Germany
182,Australia – Antisemitic graffiti in Sydney,2017-08-17,https://antisemitism.org.il/2024/01/12/australia-antisemitic-graffiti-in-sydney/,2017.0,8.0,Australia
183,Germany – Unidentified people sprayed the main building of the University of Cologne with an anti-Israel slogan,2017-08-17,https://antisemitism.org.il/2024/01/11/germany-unidentified-people-sprayed-the-main-building-of-the-university-of-cologne-with-an-anti-israel-slogan/,2017.0,8.0,Germany
184,"Canada – 4 people assaulted leaving Vaughan synagogue, 1 man arrested",2017-08-17,https://antisemitism.org.il/2024/01/11/canada-4-people-assaulted-leaving-vaughan-synagogue-1-man-arrested/,2017.0,8.0,Canada
185,USA – Michigan Sinai temple receives bomb threat,2017-08-17,https://antisemitism.org.il/2024/01/11/usa-michigan-sinai-temple-receives-bomb-threat/,2017.0,8.0,USA
186,USA – Arizona daily star publishes antisemitic letter claiming that there is ‘Jewish supremacy in the united states’,2017-08-17,https://antisemitism.org.il/2024/01/11/usa-arizona-daily-star-publishes-antisemitic-letter-claiming-that-there-is-jewish-supremacy-in-the-united-states/,2017.0,8.0,USA
187,USA – Van drives through NYC spreading antisemitic libel that ‘Israel steals Palestinian organs’,2017-08-17,https://antisemitism.org.il/2024/01/11/usa-van-drives-through-nyc-spreading-antisemitic-libel-that-israel-steals-palestinian-organs/,2017.0,8.0,USA
188,"USA – City councilor opposes resolution supporting Israel, says ‘we only talk about people with money and influence’",2017-08-17,https://antisemitism.org.il/2024/01/11/usa-city-councilor-opposes-resolution-supporting-israel-says-we-only-talk-about-people-with-money-and-influence/,2017.0,8.0,USA
189,USA – A woman taking down posters of kidnapped Israelis in Miami,2017-08-17,https://antisemitism.org.il/2024/01/11/usa-a-woman-taking-down-posters-of-kidnapped-israelis-in-miami-2/,2017.0,8.0,USA
190,"USA – YouTuber ripped as antisemite after defacing Israeli flag at NYC cafe, harassing customers",2017-08-17,https://antisemitism.org.il/2024/01/11/usa-youtuber-ripped-as-antisemite-after-defacing-israeli-flag-at-nyc-cafe-harassing-customers/,2017.0,8.0,USA
191,USA – Morgan Ariel booted by Turning Point USA for consistent antisemitism,2017-08-17,https://antisemitism.org.il/2024/01/11/usa-morgan-ariel-booted-by-turning-point-usa-for-consistent-antisemitism/,2017.0,8.0,USA
192,USA – Jewish radical anti-Israel protesters disrupt start of California legislative session,2017-08-17,https://antisemitism.org.il/2024/01/11/usa-jewish-radical-anti-israel-protesters-disrupt-start-of-california-legislative-session/,2017.0,8.0,USA
193,How Twitter activists turned a viral story about Orthodox Jews into a modern blood libel,2017-08-17,https://antisemitism.org.il/2024/01/10/how-twitter-activists-turned-a-viral-story-about-orthodox-jews-into-a-modern-blood-libel/,2017.0,8.0,How Twitter activists turned a viral story about Orthodox Jews into a modern blood libel
194,USA – Vandal sought in spree targeting Jewish-owned Businesses in Canoga Park,2017-08-17,https://antisemitism.org.il/2024/01/10/usa-vandal-sought-in-spree-targeting-jewish-owned-businesses-in-canoga-park/,2017.0,8.0,USA
195,UK – Jeremy Corbyn to join South Africa in claim Israel commits genocide at ICJ,2017-08-17,https://antisemitism.org.il/2024/01/10/uk-jeremy-corbyn-to-join-south-africa-in-claim-israel-commits-genocide-at-icj/,2017.0,8.0,UK
196,USA – Woman with Israeli flag attacked during Gaza ceasefire protest in El Cerrito,2017-08-17,https://antisemitism.org.il/2024/01/10/usa-woman-with-israeli-flag-attacked-during-gaza-ceasefire-protest-in-el-cerrito/,2017.0,8.0,USA
197,USA – Corvallis leaders receive antisemitic postcards in mail – at home,2017-08-17,https://antisemitism.org.il/2024/01/10/usa-corvallis-leaders-receive-antisemitic-postcards-in-mail-at-home/,2017.0,8.0,USA
198,"Ireland – According to official school books in Ireland, Jesus was born in Palestine",2017-08-17,https://antisemitism.org.il/2024/01/10/ireland-according-to-official-school-books-in-ireland-jesus-was-born-in-palestine/,2017.0,8.0,Ireland
199,United Nations – ‘An illegitimate act of resistance doesn’t delegitimize the resistance itself’ UN special rapporteur tells i24NEWS,2017-08-17,https://antisemitism.org.il/2024/01/10/united-nations-an-illegitimate-act-of-resistance-doesnt-delegitimize-the-resistance-itself-un-special-rapporteur-tells-i24news/,2017.0,8.0,United Nations
200,Palestinian Authority – Palestinian TV claims Jews baked Palestinians in ovens during the Holocaust,2017-01-26,https://antisemitism.org.il/2024/01/09/palestinian-authority-palestinian-tv-claims-jews-baked-palestinians-in-ovens-during-the-holocaust/,2017.0,1.0,Palestinian Authority
201,Spain – Catalonia’s public TV justifies the Hamas massacre,2017-01-26,https://antisemitism.org.il/2024/01/09/spain-catalonias-public-tv-justifies-the-hamas-massacre/,2017.0,1.0,Spain
202,Spain – Antisemitic graffiti in front of the house of an Israeli,2017-01-26,https://antisemitism.org.il/2024/01/09/spain-antisemitic-graffiti-in-front-of-the-house-of-an-israeli/,2017.0,1.0,Spain
203,Spain – Boycott of Israeli soccer player,2017-01-26,https://antisemitism.org.il/2024/01/09/spain-boycott-of-israeli-soccer-player/,2017.0,1.0,Spain
204,Moroccan group: Israel kills journalists to cover up its crimes in Gaza,2017-01-26,https://antisemitism.org.il/2024/01/09/moroccan-group-israel-kills-journalists-to-cover-up-its-crimes-in-gaza/,2017.0,1.0,Moroccan group: Israel kills journalists to cover up its crimes in Gaza
205,Bulgaria – Flyer glorifying Hitler and Nazism at the gates of Sofia Synagogue,2017-01-26,https://antisemitism.org.il/2024/01/09/bulgaria-flyer-glorifying-hitler-and-nazism-at-the-gates-of-sofia-synagogue/,2017.0,1.0,Bulgaria
